eventid,venueid,catid,dateid,eventname,starttime
7367,120,9,2037,Brian Jonestown Massacre,7/30/08 15:00
7368,94,9,2134,Avril Lavigne,11/4/08 19:00
7369,119,9,2117,The Rowdy Frynds Tour,10/18/08 15:00
7370,30,9,2126,Erykah Badu,10/27/08 19:30
7371,28,9,1918,Jason Aldean,4/2/08 19:30
7372,43,9,2099,Cher,9/30/08 19:00
7373,101,9,1874,Air Supply,2/17/08 19:00
7374,98,9,1839,The Police,1/13/08 19:00
7375,79,9,1853,The Who,1/27/08 15:00
7376,23,9,2057,Nofx,8/19/08 19:30
7377,72,9,1929,Dave Stewart,4/13/08 19:30
7378,111,9,2106,Gipsy Kings,10/7/08 15:00
7379,94,9,2120,Chris Botti,10/21/08 19:30
7380,109,9,1860,Donna Summer,2/3/08 19:30
7381,23,9,1829,LeAnn Rimes,1/3/08 15:00
7382,24,9,1920,Dennis DeYoung,4/4/08 19:30
7383,25,9,2056,Black Crowes,8/18/08 15:00
7384,50,9,2132,Patty Griffin,11/2/08 19:00
7385,31,9,1955,Trace Adkins,5/1/08 15:00
7386,39,9,2036,Rod Stewart,7/29/08 14:00
7387,11,9,1898,Jason Aldean,3/13/08 14:00
7388,118,9,2010,The Black Keys,7/3/08 14:00
7389,5,9,2077,Fab Faux,9/8/08 14:00
7390,31,9,2026,Guitars and Saxes,7/19/08 14:00
7391,69,9,2009,Gnarls Barkley,7/2/08 14:00
7392,54,9,2013,Godsmack,7/6/08 19:00
7393,83,9,2038,Steely Dan,7/31/08 15:00
7394,56,9,1936,The Guess Who,4/20/08 15:00
7395,34,9,2029,K.D. Lang,7/22/08 19:00
7396,43,9,1956,Eddie Vedder,5/1/08 15:00
7397,8,9,2031,Coldplay,7/24/08 19:00
7398,2,9,1863,Steely Dan,2/6/08 19:30
7399,74,9,1875,Widespread Panic,2/18/08 14:00
7400,9,9,1893,Brooks and Dunn,3/8/08 19:30
7401,28,9,2088,Dennis DeYoung,9/19/08 19:00
7402,30,9,2034,Danny Nova,7/27/08 19:00
7403,89,9,2093,Alicia Keys,9/24/08 19:00
7404,59,9,2020,Stray Cats,7/13/08 15:00
7405,22,9,2110,Beck,10/11/08 14:00
7406,90,9,2188,Lyle Lovett,12/28/08 15:00
7407,15,9,1951,Def Leppard,5/1/08 14:00
7408,26,9,2075,Cowboy Junkies,9/6/08 15:00
7409,7,9,2038,Cold War Kids,7/31/08 14:00
7410,35,9,2156,Coldplay,11/26/08 19:00
7411,68,9,2018,David Sanborn,7/11/08 19:00
7412,46,9,1980,Phil Vassar,6/3/08 15:00
7413,71,9,2176,Dennis DeYoung,12/16/08 19:30
7414,129,9,2018,Nas,7/11/08 19:00
7415,78,9,2117,Herbie Hancock,10/18/08 14:00
7416,38,9,1834,Taylor Swift,1/8/08 15:00
7417,106,9,2138,Lenny Kravitz,11/8/08 14:00
7418,29,9,2011,Coldplay,7/4/08 19:00
7419,70,9,1834,Chaka Khan,1/8/08 19:00
7420,79,9,1879,Vince Gill,2/22/08 15:00
7421,65,9,1930,Rancid,4/14/08 14:00
7422,18,9,1891,Return To Forever,3/6/08 19:00
7423,45,9,1857,Trace Adkins,1/31/08 14:00
7424,13,9,1841,Eva Ayllon,1/15/08 15:00
7425,97,9,2001,Ryan Adams,6/24/08 19:00
7426,80,9,2038,K.D. Lang,7/31/08 19:30
7427,22,9,1868,The Black Keys,2/11/08 19:00
7428,44,9,1840,Godsmack,1/14/08 19:00
7429,126,9,2180,Crue Fest,12/20/08 15:00
7430,32,9,1858,Govt Mule,2/1/08 14:00
7431,127,9,1953,Vicente Fernandez,5/1/08 19:00
7432,79,9,2039,James Blunt,8/1/08 19:30
7433,117,9,2087,Josh Turner,9/18/08 19:30
7434,62,9,1833,The Jesus and Mary Chain,1/7/08 19:00
7435,100,9,2076,Girl Talk,9/7/08 15:00
7436,24,9,2133,Sara Bareilles,11/3/08 14:00
7437,11,9,2140,John Mayer,11/10/08 14:00
7438,67,9,2095,Bad Company,9/26/08 19:30
7439,109,9,1936,Nofx,4/20/08 14:00
7440,6,9,2106,Suzanne Vega,10/7/08 19:30
7441,55,9,1832,America,1/6/08 14:00
7442,101,9,2175,Jimmy Buffett,12/15/08 19:30
7443,75,9,1852,Chicago,1/26/08 19:30
7444,45,9,2076,Lyle Lovett,9/7/08 14:00
7445,60,9,1867,Judas Priest,2/10/08 19:30
7446,55,9,2050,David Byrne,8/12/08 19:30
7447,63,9,1966,Kansas,5/1/08 19:00
7448,1,9,2046,Lenny Kravitz,8/8/08 19:30
7449,128,9,2011,Armando Manzanero,7/4/08 15:00
7450,42,9,2159,Donna Summer,11/29/08 14:00
7451,126,9,1909,Ray Lamontagne,3/24/08 19:30
7452,112,9,2176,David Sanborn,12/16/08 19:00
7453,86,9,2110,Carrie Underwood,10/11/08 15:00
7454,111,9,2007,Coldplay,6/30/08 15:00
7455,8,9,2005,Wisin y Yandel,6/28/08 19:00
7456,9,9,2169,Idina Menzel,12/9/08 14:00
7457,87,9,2168,Tom Petty and the Heartbreakers,12/8/08 19:30
7458,71,9,2134,Dandy Warhols,11/4/08 19:00
7459,73,9,2155,Trace Adkins,11/25/08 14:00
7460,100,9,1878,Bo Bice,2/21/08 15:00
7461,4,9,2111,Suzanne Vega,10/12/08 14:00
7462,130,9,1880,Bloc Party,2/23/08 15:00
7463,71,9,1834,Duffy,1/8/08 15:00
7464,86,9,1983,Led Zeppelin,6/6/08 19:00
7465,106,9,1831,Rick Braun,1/5/08 19:00
7466,6,9,1958,Hannah Montana,5/1/08 19:00
7467,65,9,2161,Dolly Parton,12/1/08 14:00
7468,37,9,1829,Commodores,1/3/08 19:00
7469,111,9,1871,Kool and The Gang,2/14/08 14:00
7470,64,9,2018,Kenny Chesney,7/11/08 19:00
7471,93,9,2011,Kenny Loggins,7/4/08 19:30
7472,106,9,1972,Dave Matthews Band,5/1/08 14:00
7473,129,9,1972,Projekt Revolution,5/1/08 19:00
7474,70,9,2172,Merle Haggard,12/12/08 14:00
7475,24,9,2065,Counting Crows and Maroon 5,8/27/08 14:00
7476,129,9,1863,John Mayer,2/6/08 15:00
7477,41,9,1945,Doobie Brothers,4/29/08 19:30
7478,68,9,2038,Joe Satriani,7/31/08 14:00
7479,105,9,1850,Alicia Keys,1/24/08 19:00
7480,127,9,2030,Mike Gordon,7/23/08 19:30
7481,16,9,1913,Bruce Hornsby,3/28/08 19:00
7482,61,9,1926,Foreigner,4/10/08 19:00
7483,47,9,1839,Sara Bareilles,1/13/08 15:00
7484,54,9,2146,Toad The Wet Sprocket,11/16/08 14:00
7485,41,9,2179,Keith Urban,12/19/08 19:30
7486,120,9,1987,Huey Lewis and the News,6/10/08 14:00
7487,25,9,1966,Celtic Thunder,5/1/08 14:00
7488,34,9,1970,Cold War Kids,5/1/08 19:30
7489,129,9,1967,Mike Gordon,5/1/08 19:30
7490,114,9,2186,Widespread Panic,12/26/08 19:30
7491,69,9,2058,Wilco,8/20/08 15:00
7492,8,9,1835,James Blunt,1/9/08 15:00
7493,99,9,1870,The National,2/13/08 19:00
7494,130,9,2052,Pepe Aguilar,8/14/08 19:00
7495,63,9,1919,Dandy Warhols,4/3/08 19:00
7496,107,9,1998,King Crimson,6/21/08 14:00
7497,64,9,2045,Alkaline Trio,8/7/08 19:30
7498,106,9,2066,Gogol Bordello,8/28/08 14:00
7499,11,9,1841,Cold War Kids,1/15/08 19:00
7500,20,9,2116,Sunday in the Country,10/17/08 19:30
7501,60,9,1962,Los Lonely Boys,5/1/08 19:30
7502,74,9,2027,Old 97s,7/20/08 19:00
7503,98,9,1828,Counting Crows and Maroon 5,1/2/08 19:00
7504,63,9,2185,Ani DiFranco,12/25/08 19:30
7505,95,9,2011,Suzanne Vega,7/4/08 19:30
7506,13,9,2048,Brad Paisley,8/10/08 14:00
7507,42,9,2109,Gary Allan,10/10/08 15:00
7508,10,9,2097,Bad Company,9/28/08 14:00
7509,106,9,2050,Third Day,8/12/08 14:00
7510,35,9,2096,Crosby Stills Nash,9/27/08 19:30
7511,12,9,1969,Tom Petty and the Heartbreakers,5/1/08 19:30
7512,7,9,1987,Citizen Cope,6/10/08 19:30
7513,43,9,1908,Steve Miller Band,3/23/08 19:30
7514,16,9,1885,The Guess Who,2/28/08 15:00
7515,13,9,2040,Fleet Foxes,8/2/08 19:00
7516,115,9,1934,Carrie Underwood,4/18/08 19:30
7517,113,9,1873,Lyle Lovett,2/16/08 15:00
7518,18,9,1932,Brian Jonestown Massacre,4/16/08 15:00
7519,11,9,1963,.38 Special,5/1/08 19:30
7520,26,9,1988,Motorhead,6/11/08 14:00
7521,37,9,2064,George Jones,8/26/08 14:00
7522,81,9,2064,Cute Is What We Aim For,8/26/08 19:30
7523,94,9,2122,Nine Inch Nails,10/23/08 19:00
7524,60,9,1972,Alicia Keys,5/1/08 19:30
7525,23,9,1979,Rick Springfield,6/2/08 14:00
7526,35,9,1950,Simple Plan,5/1/08 15:00
7527,103,9,1987,Kiss,6/10/08 19:30
7528,38,9,2092,REO Speedwagon,9/23/08 14:00
7529,121,9,1884,Counting Crows and Maroon 5,2/27/08 15:00
7530,72,9,2037,Pat Benatar,7/30/08 19:30
7531,113,9,1906,Lonestar,3/21/08 14:00
7532,36,9,2167,Iggy and the Stooges,12/7/08 19:30
7533,61,9,1990,Ringo Starr,6/13/08 19:30
7534,117,9,2171,King Crimson,12/11/08 19:30
7535,32,9,1970,Blue Man Group How To Be A Megastar Tour,5/1/08 19:30
7536,38,9,1976,Dave Matthews Band,5/1/08 15:00
7537,20,9,1885,Nashville Star,2/28/08 19:00
7538,8,9,2047,Flogging Molly,8/9/08 14:00
7539,4,9,2043,Seal,8/5/08 19:00
7540,126,9,1981,Janet Jackson,6/4/08 19:30
7541,78,9,1980,Toadies,6/3/08 19:00
7542,21,9,2113,Reba and Kelly Clarkson,10/14/08 14:00
7543,10,9,1874,George Thorogood,2/17/08 14:00
7544,42,9,2117,Rock The Bayou,10/18/08 15:00
7545,41,9,2132,Chaka Khan,11/2/08 15:00
7546,127,9,1846,Luis Miguel,1/20/08 15:00
7547,101,9,2190,Smashing Pumpkins,12/30/08 19:30
7548,31,9,1976,Burt Bacharach,5/1/08 19:30
7549,67,9,2108,Reba and Kelly Clarkson,10/9/08 14:00
7550,30,9,1917,Iggy and the Stooges,4/1/08 19:00
7551,90,9,2044,Hot Tuna,8/6/08 19:00
7552,119,9,2156,The Police,11/26/08 15:00
7553,55,9,2064,Temptations,8/26/08 19:30
7554,53,9,2161,Reba McEntire,12/1/08 14:00
7555,110,9,2009,LeAnn Rimes,7/2/08 14:00
7556,1,9,2141,Cute Is What We Aim For,11/11/08 14:00
7557,36,9,1988,Bob Dylan,6/11/08 15:00
7558,71,9,1859,Broken Social Scene,2/2/08 19:30
7559,83,9,1999,John Prine,6/22/08 15:00
7560,125,9,2000,Lenny Kravitz,6/23/08 14:00
7561,65,9,1883,Michael McDonald,2/26/08 19:00
7562,64,9,2011,Little Big Town,7/4/08 19:30
7563,44,9,1986,Greg Kihn Band,6/9/08 15:00
7564,65,9,1935,Smash Mouth,4/19/08 19:30
7565,64,9,2026,Willie Nelson,7/19/08 15:00
7566,130,9,2164,Allman Brothers Band,12/4/08 19:00
7567,93,9,2075,Hippiefest,9/6/08 14:00
7568,91,9,1830,Sound Tribe Sector 9,1/4/08 19:00
7569,40,9,2077,Live,9/8/08 15:00
7570,119,9,1834,Mars Volta,1/8/08 14:00
7571,30,9,1956,Dolly Parton,5/1/08 15:00
7572,103,9,2015,The Rowdy Frynds Tour,7/8/08 19:30
7573,79,9,1990,Jonny Lang,6/13/08 14:00
7574,123,9,1976,Nick Cave,5/1/08 15:00
7575,30,9,2179,Vampire Weekend,12/19/08 19:30
7576,8,9,2159,Eagles,11/29/08 19:00
7577,66,9,1935,Cher,4/19/08 14:00
7578,123,9,1918,REO Speedwagon,4/2/08 19:00
7579,26,9,2091,Cute Is What We Aim For,9/22/08 14:00
7580,103,9,1895,El Tri,3/10/08 15:00
7581,45,9,2181,Conor Oberst,12/21/08 14:00
7582,128,9,1975,Creedence Clearwater Revisited,5/1/08 15:00
7583,64,9,1930,Willie Nelson,4/14/08 19:30
7584,33,9,2130,.38 Special,10/31/08 19:00
7585,103,9,2080,Missy Higgins,9/11/08 15:00
7586,86,9,1904,Zombies,3/19/08 19:30
7587,45,9,1929,Carcass,4/13/08 19:30
7588,44,9,1888,Enrique Iglesias,3/3/08 15:00
7589,38,9,2086,Danny Nova,9/17/08 14:00
7590,26,9,1992,Avril Lavigne,6/15/08 19:00
7591,83,9,1853,Robert Cray Band,1/27/08 15:00
7592,13,9,1835,Billy Idol,1/9/08 14:00
7593,87,9,1881,Feist,2/24/08 14:00
7594,76,9,2104,Monsters of Rock,10/5/08 14:00
7595,64,9,1867,The Police,2/10/08 19:00
7596,32,9,1881,Keith Urban,2/24/08 19:30
7597,93,9,2079,Smash Mouth,9/10/08 15:00
7598,14,9,1885,Paul Weller,2/28/08 19:00
7599,94,9,2161,Kiss,12/1/08 19:30
7600,50,9,2094,Jonny Lang,9/25/08 14:00
7601,106,9,2081,Lionel Richie,9/12/08 14:00
7602,4,9,2179,Los Lonely Boys,12/19/08 14:00
7603,50,9,1853,Gipsy Kings,1/27/08 15:00
7604,28,9,2191,Patty Griffin,12/31/08 19:00
7605,106,9,1834,Steven Curtis Chapman,1/8/08 19:00
7606,117,9,2163,Crosby Stills Nash,12/3/08 19:30
7607,2,9,2111,Pat Benatar,10/12/08 19:30
7608,13,9,1974,Jerry Jeff Walker,5/1/08 14:00
7609,103,9,2073,War,9/4/08 15:00
7610,110,9,2179,Cher,12/19/08 19:00
7611,122,9,2091,Hot Chip,9/22/08 14:00
7612,110,9,1908,Rick Braun,3/23/08 15:00
7613,37,9,1969,Insane Clown Posse,5/1/08 19:30
7614,125,9,1903,The Rowdy Frynds Tour,3/18/08 15:00
7615,104,9,2069,Hall and Oates,8/31/08 15:00
7616,121,9,1955,Calibash,5/1/08 15:00
7617,58,9,1908,Rock To Win At the DNC,3/23/08 15:00
7618,4,9,2047,Zombies,8/9/08 14:00
7619,118,9,1985,Ringo Starr,6/8/08 19:00
7620,125,9,2111,Black Eyed Peas,10/12/08 19:30
7621,80,9,1995,Teena Marie,6/18/08 19:30
7622,16,9,2163,Rock To Win At the DNC,12/3/08 14:00
7623,50,9,1907,Emmylou Harris,3/22/08 15:00
7624,70,9,1981,Montgomery Gentry,6/4/08 15:00
7625,28,9,1951,The Police,5/1/08 19:30
7626,84,9,1873,Isaac Hayes,2/16/08 15:00
7627,84,9,1833,Hippiefest,1/7/08 15:00
7628,101,9,1927,Natalie Cole,4/11/08 19:30
7629,130,9,1845,Rock the Bells,1/19/08 19:00
7630,51,9,2010,Nofx,7/3/08 14:00
7631,58,9,2041,Ray Lamontagne,8/3/08 14:00
7632,15,9,2106,Tony Bennett,10/7/08 14:00
7633,68,9,2106,Broken Social Scene,10/7/08 14:00
7634,13,9,1984,Joan Baez,6/7/08 15:00
7635,112,9,2066,Boz Scaggs,8/28/08 14:00
7636,40,9,2001,Marco Antonio Solis,6/24/08 19:00
7637,96,9,2137,The Raconteurs,11/7/08 19:00
7638,103,9,1855,Linkin Park,1/29/08 15:00
7639,96,9,2088,Blues Brothers,9/19/08 15:00
7640,51,9,2121,The Police,10/22/08 14:00
7641,29,9,1967,The National,5/1/08 19:00
7642,106,9,1926,Robert Cray Band,4/10/08 19:00
7643,37,9,2113,Maze,10/14/08 14:00
7644,103,9,1874,Brand New,2/17/08 19:00
7645,46,9,2151,Vans Warped Tour,11/21/08 19:00
7646,97,9,2017,Bloc Party,7/10/08 15:00
7647,8,9,2007,Reba and Kelly Clarkson,6/30/08 14:00
7648,15,9,2053,Manhattan Transfer,8/15/08 15:00
7649,79,9,2053,Iron and Wine,8/15/08 14:00
7650,17,9,2141,Nick Cave,11/11/08 15:00
7651,112,9,2137,Little Big Town,11/7/08 14:00
7652,78,9,1929,Robert Plant and Alison Krauss,4/13/08 14:00
7653,10,9,1932,Wallflowers,4/16/08 14:00
7654,38,9,1827,Keith Urban,1/1/08 19:00
7655,104,9,1954,Paul McCartney,5/1/08 15:00
7656,22,9,2127,Little Big Town,10/28/08 15:00
7657,106,9,1908,Merle Haggard,3/23/08 19:30
7658,35,9,1926,Dixie Chicks,4/10/08 14:00
7659,121,9,2076,Pat Benatar,9/7/08 14:00
7660,29,9,2172,Toad The Wet Sprocket,12/12/08 19:00
7661,130,9,2155,Wallflowers,11/25/08 15:00
7662,31,9,2036,Jill Scott,7/29/08 14:00
7663,52,9,2114,Journey,10/15/08 19:30
7664,58,9,2105,Billy Joel,10/6/08 15:00
7665,129,9,1969,Teddy Geiger,5/1/08 19:30
7666,58,9,1954,Nofx,5/1/08 19:00
7667,6,9,2077,Rod Stewart,9/8/08 19:30
7668,82,9,1900,U2,3/15/08 14:00
7669,86,9,1912,Maroon 5,3/27/08 15:00
7670,58,9,2180,Kiss,12/20/08 19:00
7671,4,9,1886,Jamboree in the Hills,3/1/08 15:00
7672,67,9,1879,Jamboree in the Hills,2/22/08 19:30
7673,64,9,1881,My Morning Jacket,2/24/08 19:00
7674,77,9,2127,Isaac Hayes,10/28/08 19:00
7675,44,9,1929,Black Crowes,4/13/08 15:00
7676,40,9,1889,Idina Menzel,3/4/08 19:30
7677,63,9,1838,My Morning Jacket,1/12/08 15:00
7678,46,9,2154,Arlo Guthrie,11/24/08 14:00
7679,97,9,2099,Enrique Iglesias,9/30/08 15:00
7680,109,9,1901,Brooks and Dunn,3/16/08 19:30
7681,70,9,2179,The Black Keys,12/19/08 15:00
7682,88,9,2122,Rodrigo y Gabriela,10/23/08 15:00
7683,103,9,2026,Wynonna,7/19/08 15:00
7684,98,9,2136,Kenny Loggins,11/6/08 19:00
7685,92,9,2156,Dropkick Murphys,11/26/08 15:00
7686,42,9,1843,Jessica Simpson,1/17/08 15:00
7687,122,9,2079,John Mellencamp,9/10/08 15:00
7688,72,9,1934,Steve Winwood,4/18/08 19:00
7689,29,9,2144,LeAnn Rimes,11/14/08 15:00
7690,24,9,2080,Billy Joel,9/11/08 19:00
7691,102,9,1847,Allman Brothers Band,1/21/08 14:00
7692,65,9,1855,Matisyahu,1/29/08 19:30
7693,128,9,1881,Celine Dion,2/24/08 19:30
7694,47,9,1972,Kenny G,5/1/08 19:30
7695,67,9,2106,Hot Chip,10/7/08 15:00
7696,128,9,2080,Cake,9/11/08 15:00
7697,83,9,2104,Zucchero,10/5/08 19:30
7698,58,9,2075,John Prine,9/6/08 15:00
7699,72,9,1971,Sound Tribe Sector 9,5/1/08 19:00
7700,56,9,2100,Bette Midler,10/1/08 15:00
7701,121,9,1984,Shakira,6/7/08 14:00
7702,14,9,1995,Colbie Caillat,6/18/08 19:00
7703,78,9,1872,Feist,2/15/08 14:00
7704,90,9,1905,Green Day,3/20/08 14:00
7705,89,9,1958,Bow Wow,5/1/08 19:00
7706,85,9,1891,Steve Miller Band,3/6/08 15:00
7707,36,9,2017,Cute Is What We Aim For,7/10/08 15:00
7708,16,9,1982,Robert Cray Band,6/5/08 14:00
7709,126,9,2051,Steely Dan,8/13/08 19:30
7710,120,9,1832,Built To Spill,1/6/08 19:30
7711,3,9,2119,Rod Stewart,10/20/08 14:00
7712,77,9,2050,Luis Miguel,8/12/08 19:30
7713,30,9,2149,English Beat,11/19/08 15:00
7714,116,9,2002,Kid Rock,6/25/08 15:00
7715,9,9,2137,Melissa Etheridge,11/7/08 19:00
7716,81,9,1925,Counting Crows and Maroon 5,4/9/08 14:00
7717,119,9,1846,Bad Company,1/20/08 19:30
7718,98,9,2063,Vicente Fernandez,8/25/08 14:00
7719,107,9,1889,Poison,3/4/08 19:30
7720,90,9,1962,The Kooks,5/1/08 15:00
7721,111,9,1841,War,1/15/08 19:00
7722,6,9,1966,Wolf Parade,5/1/08 19:30
7723,24,9,1915,Dave Matthews Band,3/30/08 15:00
7724,61,9,2064,David Sanborn,8/26/08 19:30
7725,52,9,1957,Dave Matthews Band,5/1/08 15:00
7726,27,9,1968,Peter Frampton,5/1/08 15:00
7727,18,9,2047,Kenny Wayne Shepherd,8/9/08 19:30
7728,83,9,1945,Projekt Revolution,4/29/08 19:00
7729,83,9,2071,Chromeo,9/2/08 14:00
7730,120,9,1941,Kool and The Gang,4/25/08 14:00
7731,18,9,1860,Linda Eder,2/3/08 19:00
7732,93,9,2023,The Roots,7/16/08 19:00
7733,46,9,1976,Kid Rock,5/1/08 19:00
7734,129,9,2041,Bloc Party,8/3/08 19:30
7735,77,9,1864,Melissa Etheridge,2/7/08 19:00
7736,80,9,2137,Etta James,11/7/08 19:30
7737,16,9,1977,Joe Satriani,5/1/08 14:00
7738,94,9,2077,Weird Al Yankovic,9/8/08 19:30
7739,92,9,1983,Linkin Park,6/6/08 14:00
7740,123,9,1924,Chicago,4/8/08 14:00
7741,42,9,1956,Chromeo,5/1/08 14:00
7742,14,9,2064,Kid Rock,8/26/08 15:00
7743,77,9,1941,3 Doors Down,4/25/08 14:00
7744,22,9,1913,Sammy Hagar,3/28/08 19:30
7745,45,9,2137,Bloc Party,11/7/08 14:00
7746,71,9,1950,Clint Black,5/1/08 19:00
7747,6,9,1827,K.D. Lang,1/1/08 15:00
7748,53,9,1961,Jim Brickman,5/1/08 19:30
7749,41,9,1938,Nine Inch Nails,4/22/08 19:00
7750,29,9,1924,Jimmy Buffett,4/8/08 14:00
7751,48,9,1830,Jesse McCartney,1/4/08 19:30
7752,15,9,1868,Counting Crows and Maroon 5,2/11/08 19:30
7753,12,9,2112,Hermans Hermits,10/13/08 19:30
7754,109,9,2109,Bruce Hornsby,10/10/08 14:00
7755,53,9,1964,New Kids on the Block,5/1/08 14:00
7756,70,9,2041,Black Crowes,8/3/08 19:30
7757,61,9,2022,Zombies,7/15/08 15:00
7758,13,9,1918,Dandy Warhols,4/2/08 14:00
7759,82,9,1872,Chaka Khan,2/15/08 19:00
7760,49,9,2153,Cowboy Junkies,11/23/08 15:00
7761,9,9,2129,Judas Priest,10/30/08 19:30
7762,46,9,2014,Garth Brooks,7/7/08 14:00
7763,36,9,2073,Bad Company,9/4/08 14:00
7764,14,9,1917,Dropkick Murphys,4/1/08 14:00
7765,25,9,1928,Sigur Ros,4/12/08 14:00
7766,14,9,2119,Iron and Wine,10/20/08 15:00
7767,121,9,2032,Jesse Lacey,7/25/08 14:00
7768,114,9,2178,Gladys Knight,12/18/08 15:00
7769,83,9,1954,Gipsy Kings,5/1/08 14:00
7770,93,9,2137,Carcass,11/7/08 15:00
7771,114,9,2092,Boston,9/23/08 15:00
7772,100,9,2119,Jimmy Eat World,10/20/08 19:00
7773,34,9,1895,Cake,3/10/08 15:00
7774,36,9,2121,Alejandro Fernandez,10/22/08 14:00
7775,34,9,2147,Black Kids,11/17/08 19:30
7776,71,9,1832,Billy Joel,1/6/08 19:30
7777,124,9,1909,Boyz II Men,3/24/08 14:00
7778,85,9,1830,Zucchero,1/4/08 14:00
7779,20,9,1833,Sound Tribe Sector 9,1/7/08 14:00
7780,108,9,1960,Patty Griffin,5/1/08 14:00
7781,19,9,2040,Kenny Wayne Shepherd,8/2/08 14:00
7782,32,9,2150,Trisha Yearwood,11/20/08 19:00
7783,62,9,2129,George Thorogood and the Destroyers,10/30/08 14:00
7784,113,9,1869,Lucinda Williams,2/12/08 14:00
7785,105,9,1887,Patty Griffin,3/2/08 19:30
7786,29,9,1856,El Tri,1/30/08 19:00
7787,118,9,1896,Soulfest,3/11/08 14:00
7788,9,9,2176,Alkaline Trio,12/16/08 19:30
7789,124,9,1931,Celtic Thunder,4/15/08 14:00
7790,70,9,1946,Rock the Bells,4/30/08 19:00
7791,37,9,1999,Bow Wow,6/22/08 19:00
7792,109,9,2020,Steely Dan,7/13/08 15:00
7793,2,9,2034,Cute Is What We Aim For,7/27/08 14:00
7794,52,9,1905,Crue Fest,3/20/08 15:00
7795,108,9,1880,The Swell Season,2/23/08 15:00
7796,3,9,1920,Lynyrd Skynyrd,4/4/08 14:00
7797,30,9,2149,Billy Joel,11/19/08 19:00
7798,27,9,1973,Madonna,5/1/08 19:00
7799,125,9,1993,Josh Turner,6/16/08 19:00
7800,72,9,2187,Christina Aguilera,12/27/08 19:00
7801,4,9,2156,Kenny Loggins,11/26/08 14:00
7802,67,9,1839,Joshua Radin,1/13/08 19:30
7803,73,9,1974,English Beat,5/1/08 15:00
7804,79,9,2066,Joanna Newsom,8/28/08 14:00
7805,98,9,1936,Maroon 5,4/20/08 19:30
7806,98,9,2045,Sarah Brightman,8/7/08 14:00
7807,88,9,1905,Matisyahu,3/20/08 15:00
7808,112,9,2046,Wyclef Jean,8/8/08 14:00
7809,58,9,1934,Red Hot Chili Peppers,4/18/08 15:00
7810,106,9,1843,Foghat,1/17/08 19:30
7811,71,9,1944,Robert Cray Band,4/28/08 19:00
7812,80,9,2119,Reba McEntire,10/20/08 14:00
7813,17,9,1939,Billy Joel,4/23/08 15:00
7814,66,9,2021,Juan Luis Guerra,7/14/08 19:30
7815,105,9,1880,Dave Koz,2/23/08 19:00
7816,97,9,2092,Green Day,9/23/08 14:00
7817,58,9,2002,Seether,6/25/08 19:00
7818,70,9,1947,Natalie Cole,5/1/08 19:00
7819,59,9,1848,Medeski Martin and Wood,1/22/08 19:30
7820,16,9,2136,Hot Tuna,11/6/08 14:00
7821,110,9,2071,English Beat,9/2/08 14:00
7822,69,9,1973,Akon,5/1/08 15:00
7823,84,9,1908,Burt Bacharach,3/23/08 19:30
7824,49,9,2173,Lynyrd Skynyrd,12/13/08 14:00
7825,109,9,2134,Guitars and Saxes,11/4/08 19:30
7826,71,9,1944,Ana Gabriel,4/28/08 15:00
7827,60,9,1833,Great Big Sea,1/7/08 19:00
7828,34,9,2123,Chaka Khan,10/24/08 14:00
7829,15,9,1945,Foreigner,4/29/08 15:00
7830,95,9,2110,Coldplay,10/11/08 15:00
7831,64,9,2088,Christina Aguilera,9/19/08 15:00
7832,16,9,2029,Kanye West,7/22/08 14:00
7833,105,9,1932,Steely Dan,4/16/08 15:00
7834,82,9,2014,Billy Joel,7/7/08 19:30
7835,44,9,2158,Armando Manzanero,11/28/08 14:00
7836,61,9,2038,Bruce Hornsby,7/31/08 14:00
7837,99,9,1922,Clint Black,4/6/08 19:00
7838,45,9,1945,Billy Joel,4/29/08 19:00
7839,112,9,1889,Black Crowes,3/4/08 19:00
7840,115,9,2170,Gary Allan,12/10/08 19:30
7841,24,9,2080,Voodoo Music Experience,9/11/08 19:30
7842,12,9,1968,Brand New,5/1/08 14:00
7843,55,9,1893,The Who,3/8/08 14:00
7844,60,9,2161,Bullet for My Valentine,12/1/08 19:30
7845,106,9,2189,Aimee Mann,12/29/08 15:00
7846,38,9,2176,Bamboozle Left,12/16/08 14:00
7847,67,9,1979,Shakira,6/2/08 15:00
7848,106,9,2178,The Police,12/18/08 14:00
7849,113,9,2116,Ice Cube,10/17/08 15:00
7850,80,9,2127,Ice Cube,10/28/08 15:00
7851,126,9,1928,Live,4/12/08 14:00
7852,23,9,2068,Temptations,8/30/08 19:00
7853,36,9,2048,Lyle Lovett,8/10/08 14:00
7854,120,9,2033,Johnny Mathis,7/26/08 14:00
7855,78,9,1827,Dierks Bentley,1/1/08 19:00
7856,116,9,2032,The Police,7/25/08 19:30
7857,65,9,2159,The Who,11/29/08 19:30
7858,1,9,1961,UB40,5/1/08 14:00
7859,31,9,2164,Nashville Star,12/4/08 19:30
7860,126,9,2065,Danny Nova,8/27/08 15:00
7861,80,9,2159,Counting Crows,11/29/08 19:30
7862,71,9,1987,Ani DiFranco,6/10/08 14:00
7863,2,9,2090,Fab Faux,9/21/08 15:00
7864,124,9,2032,Tom Jones,7/25/08 15:00
7865,96,9,2002,Regina Spektor,6/25/08 15:00
